2014-04-08 07:14:12,434 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-16 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,434 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-16 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-16 can access msId 9 to the dataset for entryId 1 using 39.48.37.11_1,
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-16 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-16 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-17 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-17 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-17 can access msId 9 to the dataset for entryId 1 using 39.48.38.11_1,
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-17 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP002-17 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-8 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-8 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-8 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-8 can access msId 10 to the dataset for entryId 1 using 39.48.45.1_1,
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-8 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-9 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-9 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-9 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-9 can access msId 10 to the dataset for entryId 1 using 39.48.46.1_1,
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-9 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-10 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-10 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-10 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-10 can access msId 10 to the dataset for entryId 1 using 39.48.47.1_1,
2014-04-08 07:14:12,442 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-10 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-11 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-11 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-11 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-11 can access msId 10 to the dataset for entryId 1 using 39.48.48.1_1,
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-11 can NOT access msId 11 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-13 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-13 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-13 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-13 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-13 can access msId 11 to the dataset for entryId 1 using 39.48.55.2_1,
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-15 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-15 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-15 can NOT access msId 9 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-15 can NOT access msId 10 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-15 can access msId 11 to the dataset for entryId 1 using 39.48.56.2_1,
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-16 can NOT access msId 7 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-16 can NOT access msId 8 for entryId 1
2014-04-08 07:14:12,443 [pool-2-thread-5] INFO  dsc.repository.BARSetupDAOImpl - populateRemoteMedia for node SMP003-16 can NOT access msId 9 for entryId 1
